维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D,整库_w=4,4,合面积,53,0.7163,-1.9606,-1.4677,0.1,53星_Ridge_CV-R2_0.7163_OOT-SMOOTH-R2_-1.9606_OOT-RAW-R2_-1.4677_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,20,0.6525,-1.9933,-1.495,0.1,20星_Ridge_CV-R2_0.6525_OOT-SMOOTH-R2_-1.9933_OOT-RAW-R2_-1.4950_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,30,0.702,-2.0071,-1.5008,0.1,30星_Ridge_CV-R2_0.7020_OOT-SMOOTH-R2_-2.0071_OOT-RAW-R2_-1.5008_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,23,0.6986,-2.0129,-1.5026,0.1,23星_Ridge_CV-R2_0.6986_OOT-SMOOTH-R2_-2.0129_OOT-RAW-R2_-1.5026_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,22,0.6854,-2.0475,-1.5342,0.1,22星_Ridge_CV-R2_0.6854_OOT-SMOOTH-R2_-2.0475_OOT-RAW-R2_-1.5342_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,29,0.7186,-2.058,-1.5389,0.1,29星_Ridge_CV-R2_0.7186_OOT-SMOOTH-R2_-2.0580_OOT-RAW-R2_-1.5389_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,28,0.7326,-2.0714,-1.5493,0.1,28星_Ridge_CV-R2_0.7326_OOT-SMOOTH-R2_-2.0714_OOT-RAW-R2_-1.5493_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,55,0.5256,-2.06,-1.5504,0.3993,55星_Ridge_CV-R2_0.5256_OOT-SMOOTH-R2_-2.0600_OOT-RAW-R2_-1.5504_Params_alpha_0.3993.png
3D,整库_w=4,4,合面积,32,0.6912,-2.0734,-1.5522,0.1,32星_Ridge_CV-R2_0.6912_OOT-SMOOTH-R2_-2.0734_OOT-RAW-R2_-1.5522_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,22,0.6502,-2.104,-1.5697,1.4586,22星_Ridge_CV-R2_0.6502_OOT-SMOOTH-R2_-2.1040_OOT-RAW-R2_-1.5697_Params_alpha_1.4586.png
3D,整库_w=4,4,合面积,54,0.715,-2.1049,-1.5765,0.1,54星_Ridge_CV-R2_0.7150_OOT-SMOOTH-R2_-2.1049_OOT-RAW-R2_-1.5765_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,43,0.5819,-2.1533,-1.6154,1.0362,43星_Ridge_CV-R2_0.5819_OOT-SMOOTH-R2_-2.1533_OOT-RAW-R2_-1.6154_Params_alpha_1.0362.png
3D,整库_w=5,5,合面积,14,0.6772,-2.175,-1.6176,0.1,14星_Ridge_CV-R2_0.6772_OOT-SMOOTH-R2_-2.1750_OOT-RAW-R2_-1.6176_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,21,0.7088,-2.1779,-1.6278,0.1,21星_Ridge_CV-R2_0.7088_OOT-SMOOTH-R2_-2.1779_OOT-RAW-R2_-1.6278_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,22,0.7343,-2.1801,-1.6299,0.1,22星_Ridge_CV-R2_0.7343_OOT-SMOOTH-R2_-2.1801_OOT-RAW-R2_-1.6299_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,26,0.7496,-2.2375,-1.6736,0.1,26星_Ridge_CV-R2_0.7496_OOT-SMOOTH-R2_-2.2375_OOT-RAW-R2_-1.6736_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,27,0.7387,-2.2385,-1.6747,0.1,27星_Ridge_CV-R2_0.7387_OOT-SMOOTH-R2_-2.2385_OOT-RAW-R2_-1.6747_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,52,0.7106,-2.2496,-1.6832,0.1,52星_Ridge_CV-R2_0.7106_OOT-SMOOTH-R2_-2.2496_OOT-RAW-R2_-1.6832_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,55,0.7521,-2.2734,-1.7019,0.1,55星_Ridge_CV-R2_0.7521_OOT-SMOOTH-R2_-2.2734_OOT-RAW-R2_-1.7019_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,33,0.696,-2.3396,-1.7438,0.1,33星_Ridge_CV-R2_0.6960_OOT-SMOOTH-R2_-2.3396_OOT-RAW-R2_-1.7438_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,14,0.7225,-2.3472,-1.7466,0.1,14星_Ridge_CV-R2_0.7225_OOT-SMOOTH-R2_-2.3472_OOT-RAW-R2_-1.7466_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,15,0.669,-2.3769,-1.7655,3.0885,15星_Ridge_CV-R2_0.6690_OOT-SMOOTH-R2_-2.3769_OOT-RAW-R2_-1.7655_Params_alpha_3.0885.png
3D,整库_w=4,4,合数,14,0.6784,-2.3863,-1.7726,2.8698,14星_Ridge_CV-R2_0.6784_OOT-SMOOTH-R2_-2.3863_OOT-RAW-R2_-1.7726_Params_alpha_2.8698.png
3D,整库_w=5,5,合数,14,0.5398,-2.3907,-1.7756,0.1,14星_Ridge_CV-R2_0.5398_OOT-SMOOTH-R2_-2.3907_OOT-RAW-R2_-1.7756_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,12,0.5573,-2.4459,-1.8172,0.1,12星_Ridge_CV-R2_0.5573_OOT-SMOOTH-R2_-2.4459_OOT-RAW-R2_-1.8172_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,16,0.6596,-2.4512,-1.823,2.8394,16星_Ridge_CV-R2_0.6596_OOT-SMOOTH-R2_-2.4512_OOT-RAW-R2_-1.8230_Params_alpha_2.8394.png
3D,整库_w=4,4,合面积,31,0.6889,-2.4496,-1.8327,0.1,31星_Ridge_CV-R2_0.6889_OOT-SMOOTH-R2_-2.4496_OOT-RAW-R2_-1.8327_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,25,0.7551,-2.4591,-1.84,0.1,25星_Ridge_CV-R2_0.7551_OOT-SMOOTH-R2_-2.4591_OOT-RAW-R2_-1.8400_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,24,0.7557,-2.4741,-1.8515,0.1,24星_Ridge_CV-R2_0.7557_OOT-SMOOTH-R2_-2.4741_OOT-RAW-R2_-1.8515_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,25,0.6705,-2.5432,-1.9103,0.1,25星_Ridge_CV-R2_0.6705_OOT-SMOOTH-R2_-2.5432_OOT-RAW-R2_-1.9103_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,24,0.6734,-2.5571,-1.9205,0.1,24星_Ridge_CV-R2_0.6734_OOT-SMOOTH-R2_-2.5571_OOT-RAW-R2_-1.9205_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,21,0.6923,-2.5844,-1.9234,0.1,21星_Ridge_CV-R2_0.6923_OOT-SMOOTH-R2_-2.5844_OOT-RAW-R2_-1.9234_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,13,0.5581,-2.6116,-1.9411,0.1,13星_Ridge_CV-R2_0.5581_OOT-SMOOTH-R2_-2.6116_OOT-RAW-R2_-1.9411_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,20,0.6942,-2.6229,-1.9519,0.1,20星_Ridge_CV-R2_0.6942_OOT-SMOOTH-R2_-2.6229_OOT-RAW-R2_-1.9519_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,46,0.7192,-2.667,-1.9929,0.1,46星_Ridge_CV-R2_0.7192_OOT-SMOOTH-R2_-2.6670_OOT-RAW-R2_-1.9929_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,28,0.6705,-2.6974,-2.0113,0.1,28星_Ridge_CV-R2_0.6705_OOT-SMOOTH-R2_-2.6974_OOT-RAW-R2_-2.0113_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,58,0.7321,-2.7504,-2.0586,0.1,58星_Ridge_CV-R2_0.7321_OOT-SMOOTH-R2_-2.7504_OOT-RAW-R2_-2.0586_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,47,0.718,-2.7545,-2.0591,0.1,47星_Ridge_CV-R2_0.7180_OOT-SMOOTH-R2_-2.7545_OOT-RAW-R2_-2.0591_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,49,0.7137,-2.7762,-2.0768,0.1,49星_Ridge_CV-R2_0.7137_OOT-SMOOTH-R2_-2.7762_OOT-RAW-R2_-2.0768_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,23,0.7357,-2.7905,-2.0877,0.1,23星_Ridge_CV-R2_0.7357_OOT-SMOOTH-R2_-2.7905_OOT-RAW-R2_-2.0877_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,29,0.65,-2.8281,-2.1092,0.1,29星_Ridge_CV-R2_0.6500_OOT-SMOOTH-R2_-2.8281_OOT-RAW-R2_-2.1092_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,19,0.6959,-2.836,-2.1108,0.1,19星_Ridge_CV-R2_0.6959_OOT-SMOOTH-R2_-2.8360_OOT-RAW-R2_-2.1108_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,27,0.6895,-2.881,-2.1488,0.1,27星_Ridge_CV-R2_0.6895_OOT-SMOOTH-R2_-2.8810_OOT-RAW-R2_-2.1488_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,57,0.7448,-2.8883,-2.162,0.1,57星_Ridge_CV-R2_0.7448_OOT-SMOOTH-R2_-2.8883_OOT-RAW-R2_-2.1620_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,20,0.6595,-2.882,-2.164,0.1,20星_Ridge_CV-R2_0.6595_OOT-SMOOTH-R2_-2.8820_OOT-RAW-R2_-2.1640_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,26,0.7123,-2.9085,-2.1691,0.1,26星_Ridge_CV-R2_0.7123_OOT-SMOOTH-R2_-2.9085_OOT-RAW-R2_-2.1691_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,50,0.7019,-2.9746,-2.2251,0.1,50星_Ridge_CV-R2_0.7019_OOT-SMOOTH-R2_-2.9746_OOT-RAW-R2_-2.2251_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,17,0.6588,-3.0142,-2.2391,0.1,17星_Ridge_CV-R2_0.6588_OOT-SMOOTH-R2_-3.0142_OOT-RAW-R2_-2.2391_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,56,0.7483,-3.0326,-2.2705,0.1,56星_Ridge_CV-R2_0.7483_OOT-SMOOTH-R2_-3.0326_OOT-RAW-R2_-2.2705_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,21,0.6891,-3.0384,-2.278,0.1,21星_Ridge_CV-R2_0.6891_OOT-SMOOTH-R2_-3.0384_OOT-RAW-R2_-2.2780_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,51,0.6453,-3.0495,-2.2842,0.1,51星_Ridge_CV-R2_0.6453_OOT-SMOOTH-R2_-3.0495_OOT-RAW-R2_-2.2842_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,9,0.5292,-3.0798,-2.2927,0.1,9星_Ridge_CV-R2_0.5292_OOT-SMOOTH-R2_-3.0798_OOT-RAW-R2_-2.2927_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,21,0.644,-3.1157,-2.3285,1.2805,21星_Ridge_CV-R2_0.6440_OOT-SMOOTH-R2_-3.1157_OOT-RAW-R2_-2.3285_Params_alpha_1.2805.png
3D,整库_w=4,4,合数,18,0.7049,-3.1315,-2.3306,0.1,18星_Ridge_CV-R2_0.7049_OOT-SMOOTH-R2_-3.1315_OOT-RAW-R2_-2.3306_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,21,0.73,-3.1473,-2.356,0.1,21星_Ridge_CV-R2_0.7300_OOT-SMOOTH-R2_-3.1473_OOT-RAW-R2_-2.3560_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,38,0.6827,-3.2296,-2.4274,0.1,38星_Ridge_CV-R2_0.6827_OOT-SMOOTH-R2_-3.2296_OOT-RAW-R2_-2.4274_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,31,0.7633,-3.3989,-2.5423,0.1,31星_Ridge_CV-R2_0.7633_OOT-SMOOTH-R2_-3.3989_OOT-RAW-R2_-2.5423_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,11,0.5283,-3.4296,-2.5532,0.1,11星_Ridge_CV-R2_0.5283_OOT-SMOOTH-R2_-3.4296_OOT-RAW-R2_-2.5532_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,17,0.643,-3.4538,-2.5684,0.1,17星_Ridge_CV-R2_0.6430_OOT-SMOOTH-R2_-3.4538_OOT-RAW-R2_-2.5684_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,10,0.5428,-3.4723,-2.5851,0.1,10星_Ridge_CV-R2_0.5428_OOT-SMOOTH-R2_-3.4723_OOT-RAW-R2_-2.5851_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,30,0.7498,-3.4576,-2.5856,0.1,30星_Ridge_CV-R2_0.7498_OOT-SMOOTH-R2_-3.4576_OOT-RAW-R2_-2.5856_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,29,0.7656,-3.5061,-2.622,0.1,29星_Ridge_CV-R2_0.7656_OOT-SMOOTH-R2_-3.5061_OOT-RAW-R2_-2.6220_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,30,0.6359,-3.5275,-2.6358,0.1,30星_Ridge_CV-R2_0.6359_OOT-SMOOTH-R2_-3.5275_OOT-RAW-R2_-2.6358_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,17,0.6489,-3.6007,-2.6804,2.5664,17星_Ridge_CV-R2_0.6489_OOT-SMOOTH-R2_-3.6007_OOT-RAW-R2_-2.6804_Params_alpha_2.5664.png
3D,整库_w=5,5,合平均面积,47,0.6479,-3.6833,-2.7585,0.1,47星_Ridge_CV-R2_0.6479_OOT-SMOOTH-R2_-3.6833_OOT-RAW-R2_-2.7585_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,16,0.694,-3.7287,-2.7894,0.1,16星_Ridge_CV-R2_0.6940_OOT-SMOOTH-R2_-3.7287_OOT-RAW-R2_-2.7894_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,51,0.4989,-3.8323,-2.8743,0.1,51星_Ridge_CV-R2_0.4989_OOT-SMOOTH-R2_-3.8323_OOT-RAW-R2_-2.8743_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,18,0.6702,-3.8665,-2.876,0.1,18星_Ridge_CV-R2_0.6702_OOT-SMOOTH-R2_-3.8665_OOT-RAW-R2_-2.8760_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,36,0.7137,-3.8483,-2.89,0.1,36星_Ridge_CV-R2_0.7137_OOT-SMOOTH-R2_-3.8483_OOT-RAW-R2_-2.8900_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,50,0.635,-3.8598,-2.8911,0.1,50星_Ridge_CV-R2_0.6350_OOT-SMOOTH-R2_-3.8598_OOT-RAW-R2_-2.8911_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,34,0.7305,-3.8564,-2.8966,0.1,34星_Ridge_CV-R2_0.7305_OOT-SMOOTH-R2_-3.8564_OOT-RAW-R2_-2.8966_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,48,0.6767,-3.8761,-2.8981,0.1,48星_Ridge_CV-R2_0.6767_OOT-SMOOTH-R2_-3.8761_OOT-RAW-R2_-2.8981_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,35,0.7156,-3.8685,-2.9057,0.1,35星_Ridge_CV-R2_0.7156_OOT-SMOOTH-R2_-3.8685_OOT-RAW-R2_-2.9057_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,39,0.6674,-3.958,-2.9733,0.1,39星_Ridge_CV-R2_0.6674_OOT-SMOOTH-R2_-3.9580_OOT-RAW-R2_-2.9733_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,52,0.6386,-4.0248,-3.0164,0.1,52星_Ridge_CV-R2_0.6386_OOT-SMOOTH-R2_-4.0248_OOT-RAW-R2_-3.0164_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,23,0.7699,-4.1538,-3.1091,0.1,23星_Ridge_CV-R2_0.7699_OOT-SMOOTH-R2_-4.1538_OOT-RAW-R2_-3.1091_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,28,0.7577,-4.2802,-3.2012,0.1,28星_Ridge_CV-R2_0.7577_OOT-SMOOTH-R2_-4.2802_OOT-RAW-R2_-3.2012_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,51,0.7123,-4.2929,-3.2155,0.1,51星_Ridge_CV-R2_0.7123_OOT-SMOOTH-R2_-4.2929_OOT-RAW-R2_-3.2155_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,27,0.7645,-4.4478,-3.328,0.1,27星_Ridge_CV-R2_0.7645_OOT-SMOOTH-R2_-4.4478_OOT-RAW-R2_-3.3280_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,36,0.7599,-4.5314,-3.3908,0.1,36星_Ridge_CV-R2_0.7599_OOT-SMOOTH-R2_-4.5314_OOT-RAW-R2_-3.3908_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,34,0.6915,-4.5669,-3.4184,0.1,34星_Ridge_CV-R2_0.6915_OOT-SMOOTH-R2_-4.5669_OOT-RAW-R2_-3.4184_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,38,0.7276,-4.6209,-3.4574,0.1,38星_Ridge_CV-R2_0.7276_OOT-SMOOTH-R2_-4.6209_OOT-RAW-R2_-3.4574_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,37,0.7318,-4.628,-3.4632,0.1,37星_Ridge_CV-R2_0.7318_OOT-SMOOTH-R2_-4.6280_OOT-RAW-R2_-3.4632_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,37,0.6975,-4.6463,-3.49,0.1,37星_Ridge_CV-R2_0.6975_OOT-SMOOTH-R2_-4.6463_OOT-RAW-R2_-3.4900_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,44,0.6441,-4.7203,-3.5461,0.1,44星_Ridge_CV-R2_0.6441_OOT-SMOOTH-R2_-4.7203_OOT-RAW-R2_-3.5461_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,19,0.6437,-4.7676,-3.5652,0.1,19星_Ridge_CV-R2_0.6437_OOT-SMOOTH-R2_-4.7676_OOT-RAW-R2_-3.5652_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,49,0.5062,-4.8242,-3.6163,0.1,49星_Ridge_CV-R2_0.5062_OOT-SMOOTH-R2_-4.8242_OOT-RAW-R2_-3.6163_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,60,0.7144,-4.8911,-3.666,0.1,60星_Ridge_CV-R2_0.7144_OOT-SMOOTH-R2_-4.8911_OOT-RAW-R2_-3.6660_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,54,0.4693,-4.9805,-3.7353,0.1,54星_Ridge_CV-R2_0.4693_OOT-SMOOTH-R2_-4.9805_OOT-RAW-R2_-3.7353_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,53,0.6197,-5.0105,-3.756,0.1,53星_Ridge_CV-R2_0.6197_OOT-SMOOTH-R2_-5.0105_OOT-RAW-R2_-3.7560_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,41,0.6395,-5.0846,-3.8193,0.1,41星_Ridge_CV-R2_0.6395_OOT-SMOOTH-R2_-5.0846_OOT-RAW-R2_-3.8193_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,40,0.663,-5.1057,-3.8349,0.1,40星_Ridge_CV-R2_0.6630_OOT-SMOOTH-R2_-5.1057_OOT-RAW-R2_-3.8349_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,49,0.6464,-5.1301,-3.8379,0.1,49星_Ridge_CV-R2_0.6464_OOT-SMOOTH-R2_-5.1301_OOT-RAW-R2_-3.8379_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,21,0.7536,-5.1766,-3.8762,0.1,21星_Ridge_CV-R2_0.7536_OOT-SMOOTH-R2_-5.1766_OOT-RAW-R2_-3.8762_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,52,0.4902,-5.212,-3.9071,0.1,52星_Ridge_CV-R2_0.4902_OOT-SMOOTH-R2_-5.2120_OOT-RAW-R2_-3.9071_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,20,0.6404,-5.2406,-3.9149,0.1,20星_Ridge_CV-R2_0.6404_OOT-SMOOTH-R2_-5.2406_OOT-RAW-R2_-3.9149_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,22,0.7414,-5.2468,-3.9293,0.1,22星_Ridge_CV-R2_0.7414_OOT-SMOOTH-R2_-5.2468_OOT-RAW-R2_-3.9293_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,36,0.6886,-5.256,-3.9354,0.1,36星_Ridge_CV-R2_0.6886_OOT-SMOOTH-R2_-5.2560_OOT-RAW-R2_-3.9354_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,43,0.6436,-5.2955,-3.9763,0.1,43星_Ridge_CV-R2_0.6436_OOT-SMOOTH-R2_-5.2955_OOT-RAW-R2_-3.9763_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,46,0.6543,-5.4479,-4.088,0.1,46星_Ridge_CV-R2_0.6543_OOT-SMOOTH-R2_-5.4479_OOT-RAW-R2_-4.0880_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,35,0.6886,-5.4665,-4.0923,0.1,35星_Ridge_CV-R2_0.6886_OOT-SMOOTH-R2_-5.4665_OOT-RAW-R2_-4.0923_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,24,0.7715,-5.477,-4.1005,0.1,24星_Ridge_CV-R2_0.7715_OOT-SMOOTH-R2_-5.4770_OOT-RAW-R2_-4.1005_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,25,0.6793,-5.5315,-4.1426,0.1,25星_Ridge_CV-R2_0.6793_OOT-SMOOTH-R2_-5.5315_OOT-RAW-R2_-4.1426_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,35,0.773,-5.5725,-4.172,0.1,35星_Ridge_CV-R2_0.7730_OOT-SMOOTH-R2_-5.5725_OOT-RAW-R2_-4.1720_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,42,0.6441,-5.5573,-4.1732,0.1,42星_Ridge_CV-R2_0.6441_OOT-SMOOTH-R2_-5.5573_OOT-RAW-R2_-4.1732_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,59,0.7168,-5.5907,-4.1903,0.1,59星_Ridge_CV-R2_0.7168_OOT-SMOOTH-R2_-5.5907_OOT-RAW-R2_-4.1903_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,56,0.4738,-5.6863,-4.2653,0.1,56星_Ridge_CV-R2_0.4738_OOT-SMOOTH-R2_-5.6863_OOT-RAW-R2_-4.2653_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,55,0.4761,-5.6949,-4.2735,0.1,55星_Ridge_CV-R2_0.4761_OOT-SMOOTH-R2_-5.6949_OOT-RAW-R2_-4.2735_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,23,0.6646,-5.7237,-4.2755,0.1,23星_Ridge_CV-R2_0.6646_OOT-SMOOTH-R2_-5.7237_OOT-RAW-R2_-4.2755_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,25,0.6697,-5.8033,-4.3356,0.1,25星_Ridge_CV-R2_0.6697_OOT-SMOOTH-R2_-5.8033_OOT-RAW-R2_-4.3356_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,54,0.6087,-5.8523,-4.3871,0.1,54星_Ridge_CV-R2_0.6087_OOT-SMOOTH-R2_-5.8523_OOT-RAW-R2_-4.3871_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,45,0.6624,-5.8889,-4.4205,0.1,45星_Ridge_CV-R2_0.6624_OOT-SMOOTH-R2_-5.8889_OOT-RAW-R2_-4.4205_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,32,0.7661,-6.096,-4.5638,0.1,32星_Ridge_CV-R2_0.7661_OOT-SMOOTH-R2_-6.0960_OOT-RAW-R2_-4.5638_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,53,0.4827,-6.0961,-4.5674,0.1,53星_Ridge_CV-R2_0.4827_OOT-SMOOTH-R2_-6.0961_OOT-RAW-R2_-4.5674_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,22,0.7212,-6.1106,-4.5703,0.1,22星_Ridge_CV-R2_0.7212_OOT-SMOOTH-R2_-6.1106_OOT-RAW-R2_-4.5703_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,45,0.5943,-6.1295,-4.5953,0.3687,45星_Ridge_CV-R2_0.5943_OOT-SMOOTH-R2_-6.1295_OOT-RAW-R2_-4.5953_Params_alpha_0.3687.png
3D_V,整库_w=5,5,合平均面积,48,0.5337,-6.1473,-4.6061,0.1,48星_Ridge_CV-R2_0.5337_OOT-SMOOTH-R2_-6.1473_OOT-RAW-R2_-4.6061_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,44,0.5998,-6.1554,-4.6151,0.3516,44星_Ridge_CV-R2_0.5998_OOT-SMOOTH-R2_-6.1554_OOT-RAW-R2_-4.6151_Params_alpha_0.3516.png
6D,整库_w=5,5,合面积,34,0.7745,-6.1963,-4.6423,0.1,34星_Ridge_CV-R2_0.7745_OOT-SMOOTH-R2_-6.1963_OOT-RAW-R2_-4.6423_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,47,0.5484,-6.2216,-4.6614,0.1,47星_Ridge_CV-R2_0.5484_OOT-SMOOTH-R2_-6.2216_OOT-RAW-R2_-4.6614_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,25,0.7023,-6.3316,-4.7343,0.1,25星_Ridge_CV-R2_0.7023_OOT-SMOOTH-R2_-6.3316_OOT-RAW-R2_-4.7343_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,59,0.464,-6.3315,-4.7524,0.1932,59星_Ridge_CV-R2_0.4640_OOT-SMOOTH-R2_-6.3315_OOT-RAW-R2_-4.7524_Params_alpha_0.1932.png
6D,整库_w=4,4,合面积,24,0.703,-6.3647,-4.7602,0.1,24星_Ridge_CV-R2_0.7030_OOT-SMOOTH-R2_-6.3647_OOT-RAW-R2_-4.7602_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,27,0.652,-6.4494,-4.8311,0.1,27星_Ridge_CV-R2_0.6520_OOT-SMOOTH-R2_-6.4494_OOT-RAW-R2_-4.8311_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,56,0.6248,-6.4465,-4.8327,0.1,56星_Ridge_CV-R2_0.6248_OOT-SMOOTH-R2_-6.4465_OOT-RAW-R2_-4.8327_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,26,0.6661,-6.4967,-4.8666,0.1,26星_Ridge_CV-R2_0.6661_OOT-SMOOTH-R2_-6.4967_OOT-RAW-R2_-4.8666_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,26,0.6866,-6.499,-4.8749,0.1,26星_Ridge_CV-R2_0.6866_OOT-SMOOTH-R2_-6.4990_OOT-RAW-R2_-4.8749_Params_alpha_0.1000.png
