维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D,整库_w=4,4,合平均面积,32,0.7559,-5.5345,-4.0201,0.001,32星_Ridge_CV-R2_0.7559_OOT-SMOOTH-R2_-5.5345_OOT-RAW-R2_-4.0201_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,28,0.7596,-5.533,-4.0231,0.001,28星_Ridge_CV-R2_0.7596_OOT-SMOOTH-R2_-5.5330_OOT-RAW-R2_-4.0231_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,6,0.5653,-5.6273,-4.1068,0.001,6星_Ridge_CV-R2_0.5653_OOT-SMOOTH-R2_-5.6273_OOT-RAW-R2_-4.1068_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,38,0.6736,-5.7015,-4.1364,0.001,38星_Ridge_CV-R2_0.6736_OOT-SMOOTH-R2_-5.7015_OOT-RAW-R2_-4.1364_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,31,0.827,-5.7397,-4.1879,0.001,31星_Ridge_CV-R2_0.8270_OOT-SMOOTH-R2_-5.7397_OOT-RAW-R2_-4.1879_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,19,0.7206,-5.7449,-4.1979,0.001,19星_Ridge_CV-R2_0.7206_OOT-SMOOTH-R2_-5.7449_OOT-RAW-R2_-4.1979_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,54,0.5865,-5.8065,-4.232,0.1046,54星_Ridge_CV-R2_0.5865_OOT-SMOOTH-R2_-5.8065_OOT-RAW-R2_-4.2320_Params_alpha_0.1046.png
3D,整库_w=4,4,合平均面积,39,0.6706,-5.8518,-4.2481,0.001,39星_Ridge_CV-R2_0.6706_OOT-SMOOTH-R2_-5.8518_OOT-RAW-R2_-4.2481_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,27,0.8049,-5.8924,-4.2719,0.0659,27星_Ridge_CV-R2_0.8049_OOT-SMOOTH-R2_-5.8924_OOT-RAW-R2_-4.2719_Params_alpha_0.0659.png
3D,整库_w=5,5,合面积,12,0.7198,-5.9034,-4.2951,0.001,12星_Ridge_CV-R2_0.7198_OOT-SMOOTH-R2_-5.9034_OOT-RAW-R2_-4.2951_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,7,0.5614,-5.9619,-4.3509,0.001,7星_Ridge_CV-R2_0.5614_OOT-SMOOTH-R2_-5.9619_OOT-RAW-R2_-4.3509_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,26,0.8124,-6.0323,-4.3709,0.0503,26星_Ridge_CV-R2_0.8124_OOT-SMOOTH-R2_-6.0323_OOT-RAW-R2_-4.3709_Params_alpha_0.0503.png
3D,整库_w=4,4,合面积,36,0.7702,-6.0511,-4.394,0.0181,36星_Ridge_CV-R2_0.7702_OOT-SMOOTH-R2_-6.0511_OOT-RAW-R2_-4.3940_Params_alpha_0.0181.png
3D_V,整库_w=4,4,合平均面积,9,0.5419,-6.0688,-4.4282,0.001,9星_Ridge_CV-R2_0.5419_OOT-SMOOTH-R2_-6.0688_OOT-RAW-R2_-4.4282_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,14,0.764,-6.0987,-4.4404,0.001,14星_Ridge_CV-R2_0.7640_OOT-SMOOTH-R2_-6.0987_OOT-RAW-R2_-4.4404_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,8,0.5504,-6.0878,-4.4426,0.001,8星_Ridge_CV-R2_0.5504_OOT-SMOOTH-R2_-6.0878_OOT-RAW-R2_-4.4426_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,23,0.7974,-6.124,-4.4677,0.001,23星_Ridge_CV-R2_0.7974_OOT-SMOOTH-R2_-6.1240_OOT-RAW-R2_-4.4677_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,16,0.7857,-6.1406,-4.4748,0.001,16星_Ridge_CV-R2_0.7857_OOT-SMOOTH-R2_-6.1406_OOT-RAW-R2_-4.4748_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,29,0.8368,-6.337,-4.6222,0.001,29星_Ridge_CV-R2_0.8368_OOT-SMOOTH-R2_-6.3370_OOT-RAW-R2_-4.6222_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,15,0.6913,-6.5155,-4.7632,0.001,15星_Ridge_CV-R2_0.6913_OOT-SMOOTH-R2_-6.5155_OOT-RAW-R2_-4.7632_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,34,0.6891,-6.5805,-4.7926,0.001,34星_Ridge_CV-R2_0.6891_OOT-SMOOTH-R2_-6.5805_OOT-RAW-R2_-4.7926_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,49,0.8028,-6.6085,-4.8171,0.0258,49星_Ridge_CV-R2_0.8028_OOT-SMOOTH-R2_-6.6085_OOT-RAW-R2_-4.8171_Params_alpha_0.0258.png
3D,整库_w=4,4,合面积,21,0.7882,-6.6148,-4.8194,0.0014,21星_Ridge_CV-R2_0.7882_OOT-SMOOTH-R2_-6.6148_OOT-RAW-R2_-4.8194_Params_alpha_0.0014.png
3D,整库_w=4,4,合数,36,0.8505,-6.6556,-4.8541,0.001,36星_Ridge_CV-R2_0.8505_OOT-SMOOTH-R2_-6.6556_OOT-RAW-R2_-4.8541_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,9,0.7603,-6.6998,-4.8625,0.001,9星_Ridge_CV-R2_0.7603_OOT-SMOOTH-R2_-6.6998_OOT-RAW-R2_-4.8625_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,30,0.8233,-6.746,-4.9211,0.001,30星_Ridge_CV-R2_0.8233_OOT-SMOOTH-R2_-6.7460_OOT-RAW-R2_-4.9211_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,38,0.8734,-6.7749,-4.9414,0.0046,38星_Ridge_CV-R2_0.8734_OOT-SMOOTH-R2_-6.7749_OOT-RAW-R2_-4.9414_Params_alpha_0.0046.png
3D_V,整库_w=5,5,合数,31,0.8299,-6.8707,-5.0258,0.003,31星_Ridge_CV-R2_0.8299_OOT-SMOOTH-R2_-6.8707_OOT-RAW-R2_-5.0258_Params_alpha_0.0030.png
6D,整库_w=5,5,合面积,12,0.7259,-6.9252,-5.0472,0.001,12星_Ridge_CV-R2_0.7259_OOT-SMOOTH-R2_-6.9252_OOT-RAW-R2_-5.0472_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,21,0.7115,-6.9324,-5.0557,0.001,21星_Ridge_CV-R2_0.7115_OOT-SMOOTH-R2_-6.9324_OOT-RAW-R2_-5.0557_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,20,0.7721,-6.922,-5.0783,0.001,20星_Ridge_CV-R2_0.7721_OOT-SMOOTH-R2_-6.9220_OOT-RAW-R2_-5.0783_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,13,0.6414,-6.9844,-5.1006,0.0068,13星_Ridge_CV-R2_0.6414_OOT-SMOOTH-R2_-6.9844_OOT-RAW-R2_-5.1006_Params_alpha_0.0068.png
3D,整库_w=4,4,合数,42,0.8899,-7.1404,-5.2237,0.001,42星_Ridge_CV-R2_0.8899_OOT-SMOOTH-R2_-7.1404_OOT-RAW-R2_-5.2237_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,21,0.8096,-7.2017,-5.2243,0.001,21星_Ridge_CV-R2_0.8096_OOT-SMOOTH-R2_-7.2017_OOT-RAW-R2_-5.2243_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,46,0.6442,-7.302,-5.3182,0.0305,46星_Ridge_CV-R2_0.6442_OOT-SMOOTH-R2_-7.3020_OOT-RAW-R2_-5.3182_Params_alpha_0.0305.png
6D,整库_w=5,5,合平均面积,15,0.716,-7.3747,-5.3801,0.001,15星_Ridge_CV-R2_0.7160_OOT-SMOOTH-R2_-7.3747_OOT-RAW-R2_-5.3801_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,29,0.8298,-7.5796,-5.5548,0.0021,29星_Ridge_CV-R2_0.8298_OOT-SMOOTH-R2_-7.5796_OOT-RAW-R2_-5.5548_Params_alpha_0.0021.png
3D,整库_w=4,4,合数,40,0.8891,-7.7012,-5.6242,0.001,40星_Ridge_CV-R2_0.8891_OOT-SMOOTH-R2_-7.7012_OOT-RAW-R2_-5.6242_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,34,0.7183,-7.783,-5.683,0.001,34星_Ridge_CV-R2_0.7183_OOT-SMOOTH-R2_-7.7830_OOT-RAW-R2_-5.6830_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,41,0.8885,-7.8548,-5.7468,0.001,41星_Ridge_CV-R2_0.8885_OOT-SMOOTH-R2_-7.8548_OOT-RAW-R2_-5.7468_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,39,0.8674,-7.9067,-5.7657,0.0042,39星_Ridge_CV-R2_0.8674_OOT-SMOOTH-R2_-7.9067_OOT-RAW-R2_-5.7657_Params_alpha_0.0042.png
3D_V,整库_w=4,4,合面积,35,0.7118,-8.0006,-5.8403,0.001,35星_Ridge_CV-R2_0.7118_OOT-SMOOTH-R2_-8.0006_OOT-RAW-R2_-5.8403_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,44,0.6643,-8.1134,-5.9091,0.0246,44星_Ridge_CV-R2_0.6643_OOT-SMOOTH-R2_-8.1134_OOT-RAW-R2_-5.9091_Params_alpha_0.0246.png
3D,整库_w=5,5,合数,20,0.8259,-8.1731,-5.9346,0.001,20星_Ridge_CV-R2_0.8259_OOT-SMOOTH-R2_-8.1731_OOT-RAW-R2_-5.9346_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,45,0.6612,-8.2472,-6.006,0.023,45星_Ridge_CV-R2_0.6612_OOT-SMOOTH-R2_-8.2472_OOT-RAW-R2_-6.0060_Params_alpha_0.0230.png
3D,整库_w=4,4,合平均面积,42,0.6811,-8.2713,-6.0086,0.0024,42星_Ridge_CV-R2_0.6811_OOT-SMOOTH-R2_-8.2713_OOT-RAW-R2_-6.0086_Params_alpha_0.0024.png
3D,整库_w=5,5,合平均面积,53,0.6005,-8.2777,-6.034,0.0495,53星_Ridge_CV-R2_0.6005_OOT-SMOOTH-R2_-8.2777_OOT-RAW-R2_-6.0340_Params_alpha_0.0495.png
3D_V,整库_w=4,4,合面积,38,0.6883,-8.31,-6.0647,0.001,38星_Ridge_CV-R2_0.6883_OOT-SMOOTH-R2_-8.3100_OOT-RAW-R2_-6.0647_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,13,0.7554,-8.3461,-6.0816,0.001,13星_Ridge_CV-R2_0.7554_OOT-SMOOTH-R2_-8.3461_OOT-RAW-R2_-6.0816_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,16,0.7059,-8.4305,-6.1173,0.6422,16星_Ridge_CV-R2_0.7059_OOT-SMOOTH-R2_-8.4305_OOT-RAW-R2_-6.1173_Params_alpha_0.6422.png
3D,整库_w=5,5,合平均面积,26,0.72,-8.5057,-6.1975,0.001,26星_Ridge_CV-R2_0.7200_OOT-SMOOTH-R2_-8.5057_OOT-RAW-R2_-6.1975_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,54,0.7587,-8.7495,-6.367,0.1232,54星_Ridge_CV-R2_0.7587_OOT-SMOOTH-R2_-8.7495_OOT-RAW-R2_-6.3670_Params_alpha_0.1232.png
3D,整库_w=5,5,合数,12,0.7369,-8.8212,-6.4281,0.001,12星_Ridge_CV-R2_0.7369_OOT-SMOOTH-R2_-8.8212_OOT-RAW-R2_-6.4281_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,32,0.8191,-8.9128,-6.519,0.0031,32星_Ridge_CV-R2_0.8191_OOT-SMOOTH-R2_-8.9128_OOT-RAW-R2_-6.5190_Params_alpha_0.0031.png
3D,整库_w=4,4,合面积,53,0.7605,-9.0276,-6.5701,0.1258,53星_Ridge_CV-R2_0.7605_OOT-SMOOTH-R2_-9.0276_OOT-RAW-R2_-6.5701_Params_alpha_0.1258.png
3D,整库_w=4,4,合面积,52,0.7549,-9.028,-6.5702,0.1373,52星_Ridge_CV-R2_0.7549_OOT-SMOOTH-R2_-9.0280_OOT-RAW-R2_-6.5702_Params_alpha_0.1373.png
6D,整库_w=5,5,合平均面积,16,0.7269,-9.0599,-6.6024,0.001,16星_Ridge_CV-R2_0.7269_OOT-SMOOTH-R2_-9.0599_OOT-RAW-R2_-6.6024_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,26,0.7322,-9.0441,-6.6047,0.001,26星_Ridge_CV-R2_0.7322_OOT-SMOOTH-R2_-9.0441_OOT-RAW-R2_-6.6047_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,46,0.7977,-9.1158,-6.6292,0.0795,46星_Ridge_CV-R2_0.7977_OOT-SMOOTH-R2_-9.1158_OOT-RAW-R2_-6.6292_Params_alpha_0.0795.png
3D,整库_w=5,5,合平均面积,20,0.6922,-9.1093,-6.6484,0.001,20星_Ridge_CV-R2_0.6922_OOT-SMOOTH-R2_-9.1093_OOT-RAW-R2_-6.6484_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,42,0.8883,-9.1378,-6.6736,0.001,42星_Ridge_CV-R2_0.8883_OOT-SMOOTH-R2_-9.1378_OOT-RAW-R2_-6.6736_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,39,0.6609,-9.1554,-6.6799,0.001,39星_Ridge_CV-R2_0.6609_OOT-SMOOTH-R2_-9.1554_OOT-RAW-R2_-6.6799_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,47,0.6458,-9.2375,-6.7301,0.0361,47星_Ridge_CV-R2_0.6458_OOT-SMOOTH-R2_-9.2375_OOT-RAW-R2_-6.7301_Params_alpha_0.0361.png
3D_V,整库_w=4,4,合面积,36,0.7072,-9.2467,-6.7477,0.001,36星_Ridge_CV-R2_0.7072_OOT-SMOOTH-R2_-9.2467_OOT-RAW-R2_-6.7477_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,40,0.6487,-9.2844,-6.7506,0.001,40星_Ridge_CV-R2_0.6487_OOT-SMOOTH-R2_-9.2844_OOT-RAW-R2_-6.7506_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,22,0.8103,-9.2228,-6.7514,0.001,22星_Ridge_CV-R2_0.8103_OOT-SMOOTH-R2_-9.2228_OOT-RAW-R2_-6.7514_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,23,0.7996,-9.354,-6.7916,0.001,23星_Ridge_CV-R2_0.7996_OOT-SMOOTH-R2_-9.3540_OOT-RAW-R2_-6.7916_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,43,0.7804,-9.4027,-6.8387,0.0565,43星_Ridge_CV-R2_0.7804_OOT-SMOOTH-R2_-9.4027_OOT-RAW-R2_-6.8387_Params_alpha_0.0565.png
3D_V,整库_w=5,5,合数,33,0.8151,-9.3717,-6.8512,0.0034,33星_Ridge_CV-R2_0.8151_OOT-SMOOTH-R2_-9.3717_OOT-RAW-R2_-6.8512_Params_alpha_0.0034.png
3D_V,整库_w=5,5,合数,21,0.7778,-9.3785,-6.8752,0.001,21星_Ridge_CV-R2_0.7778_OOT-SMOOTH-R2_-9.3785_OOT-RAW-R2_-6.8752_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,49,0.7791,-9.4777,-6.8961,0.0863,49星_Ridge_CV-R2_0.7791_OOT-SMOOTH-R2_-9.4777_OOT-RAW-R2_-6.8961_Params_alpha_0.0863.png
3D,整库_w=4,4,合面积,48,0.7896,-9.5057,-6.9146,0.0585,48星_Ridge_CV-R2_0.7896_OOT-SMOOTH-R2_-9.5057_OOT-RAW-R2_-6.9146_Params_alpha_0.0585.png
3D,整库_w=5,5,合数,22,0.8106,-9.5981,-6.9693,0.001,22星_Ridge_CV-R2_0.8106_OOT-SMOOTH-R2_-9.5981_OOT-RAW-R2_-6.9693_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,14,0.6274,-9.5908,-7.003,0.0016,14星_Ridge_CV-R2_0.6274_OOT-SMOOTH-R2_-9.5908_OOT-RAW-R2_-7.0030_Params_alpha_0.0016.png
3D,整库_w=4,4,合面积,34,0.7884,-9.6891,-7.047,0.0062,34星_Ridge_CV-R2_0.7884_OOT-SMOOTH-R2_-9.6891_OOT-RAW-R2_-7.0470_Params_alpha_0.0062.png
6D,整库_w=4,4,合面积,15,0.8079,-9.7579,-7.1047,0.001,15星_Ridge_CV-R2_0.8079_OOT-SMOOTH-R2_-9.7579_OOT-RAW-R2_-7.1047_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,28,0.8427,-9.7148,-7.117,0.001,28星_Ridge_CV-R2_0.8427_OOT-SMOOTH-R2_-9.7148_OOT-RAW-R2_-7.1170_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,47,0.7989,-9.8427,-7.1583,0.0627,47星_Ridge_CV-R2_0.7989_OOT-SMOOTH-R2_-9.8427_OOT-RAW-R2_-7.1583_Params_alpha_0.0627.png
3D,整库_w=4,4,合面积,50,0.774,-9.9616,-7.2487,0.0798,50星_Ridge_CV-R2_0.7740_OOT-SMOOTH-R2_-9.9616_OOT-RAW-R2_-7.2487_Params_alpha_0.0798.png
3D,整库_w=4,4,合面积,35,0.7675,-9.9681,-7.2502,0.0076,35星_Ridge_CV-R2_0.7675_OOT-SMOOTH-R2_-9.9681_OOT-RAW-R2_-7.2502_Params_alpha_0.0076.png
3D,整库_w=5,5,合数,19,0.8344,-10.1548,-7.3754,0.001,19星_Ridge_CV-R2_0.8344_OOT-SMOOTH-R2_-10.1548_OOT-RAW-R2_-7.3754_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,45,0.8922,-10.2098,-7.469,0.001,45星_Ridge_CV-R2_0.8922_OOT-SMOOTH-R2_-10.2098_OOT-RAW-R2_-7.4690_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,42,0.6518,-10.285,-7.5023,0.001,42星_Ridge_CV-R2_0.6518_OOT-SMOOTH-R2_-10.2850_OOT-RAW-R2_-7.5023_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,30,0.8445,-10.2517,-7.5054,0.001,30星_Ridge_CV-R2_0.8445_OOT-SMOOTH-R2_-10.2517_OOT-RAW-R2_-7.5054_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,51,0.7711,-10.3419,-7.5267,0.0849,51星_Ridge_CV-R2_0.7711_OOT-SMOOTH-R2_-10.3419_OOT-RAW-R2_-7.5267_Params_alpha_0.0849.png
3D_V,整库_w=4,4,合面积,37,0.6999,-10.3162,-7.5283,0.001,37星_Ridge_CV-R2_0.6999_OOT-SMOOTH-R2_-10.3162_OOT-RAW-R2_-7.5283_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,29,0.8114,-10.4411,-7.6459,0.001,29星_Ridge_CV-R2_0.8114_OOT-SMOOTH-R2_-10.4411_OOT-RAW-R2_-7.6459_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,23,0.8147,-10.5033,-7.693,0.001,23星_Ridge_CV-R2_0.8147_OOT-SMOOTH-R2_-10.5033_OOT-RAW-R2_-7.6930_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,29,0.7019,-10.5529,-7.7034,0.001,29星_Ridge_CV-R2_0.7019_OOT-SMOOTH-R2_-10.5529_OOT-RAW-R2_-7.7034_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,28,0.725,-10.5796,-7.7231,0.001,28星_Ridge_CV-R2_0.7250_OOT-SMOOTH-R2_-10.5796_OOT-RAW-R2_-7.7231_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,27,0.7339,-10.6119,-7.7466,0.001,27星_Ridge_CV-R2_0.7339_OOT-SMOOTH-R2_-10.6119_OOT-RAW-R2_-7.7466_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,43,0.6728,-10.7219,-7.796,0.0021,43星_Ridge_CV-R2_0.6728_OOT-SMOOTH-R2_-10.7219_OOT-RAW-R2_-7.7960_Params_alpha_0.0021.png
3D_V,整库_w=5,5,合数,48,0.7486,-10.8788,-7.908,0.0335,48星_Ridge_CV-R2_0.7486_OOT-SMOOTH-R2_-10.8788_OOT-RAW-R2_-7.9080_Params_alpha_0.0335.png
3D_V,整库_w=4,4,合面积,41,0.6457,-10.8685,-7.9279,0.001,41星_Ridge_CV-R2_0.6457_OOT-SMOOTH-R2_-10.8685_OOT-RAW-R2_-7.9279_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,17,0.7316,-10.8812,-7.9306,0.001,17星_Ridge_CV-R2_0.7316_OOT-SMOOTH-R2_-10.8812_OOT-RAW-R2_-7.9306_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,24,0.828,-10.8337,-7.9383,0.001,24星_Ridge_CV-R2_0.8280_OOT-SMOOTH-R2_-10.8337_OOT-RAW-R2_-7.9383_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,40,0.6531,-10.9183,-7.9638,0.001,40星_Ridge_CV-R2_0.6531_OOT-SMOOTH-R2_-10.9183_OOT-RAW-R2_-7.9638_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,47,0.762,-10.9762,-7.9764,0.0331,47星_Ridge_CV-R2_0.7620_OOT-SMOOTH-R2_-10.9762_OOT-RAW-R2_-7.9764_Params_alpha_0.0331.png
3D,整库_w=4,4,合数,44,0.8937,-10.9187,-7.9928,0.001,44星_Ridge_CV-R2_0.8937_OOT-SMOOTH-R2_-10.9187_OOT-RAW-R2_-7.9928_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,30,0.6799,-11.0077,-8.0368,0.001,30星_Ridge_CV-R2_0.6799_OOT-SMOOTH-R2_-11.0077_OOT-RAW-R2_-8.0368_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,25,0.8208,-11.0235,-8.0771,0.001,25星_Ridge_CV-R2_0.8208_OOT-SMOOTH-R2_-11.0235_OOT-RAW-R2_-8.0771_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,31,0.8415,-11.1455,-8.1092,0.001,31星_Ridge_CV-R2_0.8415_OOT-SMOOTH-R2_-11.1455_OOT-RAW-R2_-8.1092_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,26,0.8076,-11.1464,-8.1676,0.0012,26星_Ridge_CV-R2_0.8076_OOT-SMOOTH-R2_-11.1464_OOT-RAW-R2_-8.1676_Params_alpha_0.0012.png
3D_V,整库_w=4,4,合面积,31,0.6608,-11.1902,-8.1682,0.001,31星_Ridge_CV-R2_0.6608_OOT-SMOOTH-R2_-11.1902_OOT-RAW-R2_-8.1682_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,16,0.7564,-11.2729,-8.2025,0.001,16星_Ridge_CV-R2_0.7564_OOT-SMOOTH-R2_-11.2729_OOT-RAW-R2_-8.2025_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,25,0.7351,-11.3769,-8.2745,0.0054,25星_Ridge_CV-R2_0.7351_OOT-SMOOTH-R2_-11.3769_OOT-RAW-R2_-8.2745_Params_alpha_0.0054.png
6D,整库_w=4,4,合面积,43,0.893,-11.5673,-8.4467,0.001,43星_Ridge_CV-R2_0.8930_OOT-SMOOTH-R2_-11.5673_OOT-RAW-R2_-8.4467_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,51,0.6218,-11.6435,-8.4853,0.0202,51星_Ridge_CV-R2_0.6218_OOT-SMOOTH-R2_-11.6435_OOT-RAW-R2_-8.4853_Params_alpha_0.0202.png
3D_V,整库_w=5,5,合数,45,0.7859,-11.8082,-8.5839,0.0357,45星_Ridge_CV-R2_0.7859_OOT-SMOOTH-R2_-11.8082_OOT-RAW-R2_-8.5839_Params_alpha_0.0357.png
3D_V,整库_w=4,4,合面积,33,0.655,-11.7668,-8.5928,0.0011,33星_Ridge_CV-R2_0.6550_OOT-SMOOTH-R2_-11.7668_OOT-RAW-R2_-8.5928_Params_alpha_0.0011.png
3D,整库_w=5,5,合数,33,0.8459,-12.0086,-8.7552,0.001,33星_Ridge_CV-R2_0.8459_OOT-SMOOTH-R2_-12.0086_OOT-RAW-R2_-8.7552_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,38,0.8265,-12.0568,-8.7923,0.001,38星_Ridge_CV-R2_0.8265_OOT-SMOOTH-R2_-12.0568_OOT-RAW-R2_-8.7923_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,39,0.8462,-12.082,-8.8251,0.001,39星_Ridge_CV-R2_0.8462_OOT-SMOOTH-R2_-12.0820_OOT-RAW-R2_-8.8251_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,46,0.7839,-12.1537,-8.8345,0.0399,46星_Ridge_CV-R2_0.7839_OOT-SMOOTH-R2_-12.1537_OOT-RAW-R2_-8.8345_Params_alpha_0.0399.png
6D,整库_w=4,4,合面积,40,0.8699,-12.1962,-8.9008,0.0031,40星_Ridge_CV-R2_0.8699_OOT-SMOOTH-R2_-12.1962_OOT-RAW-R2_-8.9008_Params_alpha_0.0031.png
3D_V,整库_w=5,5,合平均面积,49,0.6214,-12.3709,-9.0034,0.001,49星_Ridge_CV-R2_0.6214_OOT-SMOOTH-R2_-12.3709_OOT-RAW-R2_-9.0034_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,50,0.7772,-12.3842,-9.0599,0.001,50星_Ridge_CV-R2_0.7772_OOT-SMOOTH-R2_-12.3842_OOT-RAW-R2_-9.0599_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,41,0.8942,-12.4573,-9.0863,0.001,41星_Ridge_CV-R2_0.8942_OOT-SMOOTH-R2_-12.4573_OOT-RAW-R2_-9.0863_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,44,0.8989,-12.4679,-9.106,0.001,44星_Ridge_CV-R2_0.8989_OOT-SMOOTH-R2_-12.4679_OOT-RAW-R2_-9.1060_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,52,0.6259,-12.5183,-9.1248,0.0245,52星_Ridge_CV-R2_0.6259_OOT-SMOOTH-R2_-12.5183_OOT-RAW-R2_-9.1248_Params_alpha_0.0245.png
3D_V,整库_w=4,4,合数,49,0.8208,-12.4806,-9.1308,0.001,49星_Ridge_CV-R2_0.8208_OOT-SMOOTH-R2_-12.4806_OOT-RAW-R2_-9.1308_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,27,0.7792,-12.5343,-9.1842,0.001,27星_Ridge_CV-R2_0.7792_OOT-SMOOTH-R2_-12.5343_OOT-RAW-R2_-9.1842_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,22,0.7743,-12.5685,-9.2074,0.001,22星_Ridge_CV-R2_0.7743_OOT-SMOOTH-R2_-12.5685_OOT-RAW-R2_-9.2074_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,28,0.784,-12.6051,-9.2352,0.001,28星_Ridge_CV-R2_0.7840_OOT-SMOOTH-R2_-12.6051_OOT-RAW-R2_-9.2352_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,16,0.8219,-12.741,-9.2886,0.001,16星_Ridge_CV-R2_0.8219_OOT-SMOOTH-R2_-12.7410_OOT-RAW-R2_-9.2886_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,23,0.7665,-12.7053,-9.3074,0.001,23星_Ridge_CV-R2_0.7665_OOT-SMOOTH-R2_-12.7053_OOT-RAW-R2_-9.3074_Params_alpha_0.0010.png
