Dataset,Window,Phase,N_Simul,Count,Pct,N_Total
SF_M-Class,21,Conjunction,3,307,6.364,4824
SF_M-Class,21,Opposition,3,223,4.6227,4824
SF_M-Class,21,Conjunction,4,62,1.2852,4824
SF_M-Class,21,Opposition,4,67,1.3889,4824
SF_M-Class,21,Conjunction,5,2,0.0415,4824
SF_M-Class,21,Opposition,5,5,0.1036,4824
SF_M-Class,21,Conjunction,6,0,0.0,4824
SF_M-Class,21,Opposition,6,0,0.0,4824
SF_M-Class,21,Conjunction,7,0,0.0,4824
SF_M-Class,21,Opposition,7,0,0.0,4824
SF_M-Class,22,Conjunction,0,2182,45.2322,4824
SF_M-Class,22,Opposition,0,2138,44.3201,4824
SF_M-Class,22,Conjunction,1,1519,31.4884,4824
SF_M-Class,22,Opposition,1,1677,34.7637,4824
SF_M-Class,22,Conjunction,2,717,14.8632,4824
SF_M-Class,22,Opposition,2,689,14.2828,4824
SF_M-Class,22,Conjunction,3,334,6.9237,4824
SF_M-Class,22,Opposition,3,243,5.0373,4824
SF_M-Class,22,Conjunction,4,66,1.3682,4824
SF_M-Class,22,Opposition,4,72,1.4925,4824
SF_M-Class,22,Conjunction,5,6,0.1244,4824
SF_M-Class,22,Opposition,5,5,0.1036,4824
SF_M-Class,22,Conjunction,6,0,0.0,4824
SF_M-Class,22,Opposition,6,0,0.0,4824
SF_M-Class,22,Conjunction,7,0,0.0,4824
SF_M-Class,22,Opposition,7,0,0.0,4824
SF_M-Class,23,Conjunction,0,2108,43.6982,4824
SF_M-Class,23,Opposition,0,2058,42.6617,4824
SF_M-Class,23,Conjunction,1,1520,31.5091,4824
SF_M-Class,23,Opposition,1,1688,34.9917,4824
SF_M-Class,23,Conjunction,2,754,15.6302,4824
SF_M-Class,23,Opposition,2,718,14.8839,4824
SF_M-Class,23,Conjunction,3,351,7.2761,4824
SF_M-Class,23,Opposition,3,277,5.7421,4824
SF_M-Class,23,Conjunction,4,82,1.6998,4824
SF_M-Class,23,Opposition,4,75,1.5547,4824
SF_M-Class,23,Conjunction,5,8,0.1658,4824
SF_M-Class,23,Opposition,5,8,0.1658,4824
SF_M-Class,23,Conjunction,6,1,0.0207,4824
SF_M-Class,23,Opposition,6,0,0.0,4824
SF_M-Class,23,Conjunction,7,0,0.0,4824
SF_M-Class,23,Opposition,7,0,0.0,4824
SF_M-Class,24,Conjunction,0,2047,42.4337,4824
SF_M-Class,24,Opposition,0,1975,40.9411,4824
SF_M-Class,24,Conjunction,1,1511,31.3226,4824
SF_M-Class,24,Opposition,1,1710,35.4478,4824
SF_M-Class,24,Conjunction,2,788,16.335,4824
SF_M-Class,24,Opposition,2,750,15.5473,4824
SF_M-Class,24,Conjunction,3,377,7.8151,4824
SF_M-Class,24,Opposition,3,295,6.1153,4824
SF_M-Class,24,Conjunction,4,88,1.8242,4824
SF_M-Class,24,Opposition,4,82,1.6998,4824
SF_M-Class,24,Conjunction,5,11,0.228,4824
SF_M-Class,24,Opposition,5,12,0.2488,4824
SF_M-Class,24,Conjunction,6,2,0.0415,4824
SF_M-Class,24,Opposition,6,0,0.0,4824
SF_M-Class,24,Conjunction,7,0,0.0,4824
SF_M-Class,24,Opposition,7,0,0.0,4824
SF_M-Class,25,Conjunction,0,1967,40.7753,4824
SF_M-Class,25,Opposition,0,1898,39.3449,4824
SF_M-Class,25,Conjunction,1,1515,31.4055,4824
SF_M-Class,25,Opposition,1,1720,35.6551,4824
SF_M-Class,25,Conjunction,2,833,17.2678,4824
SF_M-Class,25,Opposition,2,789,16.3557,4824
SF_M-Class,25,Conjunction,3,388,8.0431,4824
SF_M-Class,25,Opposition,3,309,6.4055,4824
SF_M-Class,25,Conjunction,4,103,2.1352,4824
SF_M-Class,25,Opposition,4,94,1.9486,4824
SF_M-Class,25,Conjunction,5,16,0.3317,4824
SF_M-Class,25,Opposition,5,14,0.2902,4824
SF_M-Class,25,Conjunction,6,2,0.0415,4824
SF_M-Class,25,Opposition,6,0,0.0,4824
SF_M-Class,25,Conjunction,7,0,0.0,4824
SF_M-Class,25,Opposition,7,0,0.0,4824
SF_M-Class,26,Conjunction,0,1901,39.4071,4824
SF_M-Class,26,Opposition,0,1830,37.9353,4824
SF_M-Class,26,Conjunction,1,1519,31.4884,4824
SF_M-Class,26,Opposition,1,1717,35.5929,4824
SF_M-Class,26,Conjunction,2,864,17.9104,4824
SF_M-Class,26,Opposition,2,832,17.2471,4824
SF_M-Class,26,Conjunction,3,397,8.2297,4824
SF_M-Class,26,Opposition,3,319,6.6128,4824
SF_M-Class,26,Conjunction,4,120,2.4876,4824
SF_M-Class,26,Opposition,4,104,2.1559,4824
SF_M-Class,26,Conjunction,5,21,0.4353,4824
SF_M-Class,26,Opposition,5,22,0.4561,4824
SF_M-Class,26,Conjunction,6,2,0.0415,4824
SF_M-Class,26,Opposition,6,0,0.0,4824
SF_M-Class,26,Conjunction,7,0,0.0,4824
SF_M-Class,26,Opposition,7,0,0.0,4824
SF_M-Class,27,Conjunction,0,1846,38.267,4824
SF_M-Class,27,Opposition,0,1774,36.7745,4824
SF_M-Class,27,Conjunction,1,1515,31.4055,4824
SF_M-Class,27,Opposition,1,1715,35.5514,4824
SF_M-Class,27,Conjunction,2,877,18.1799,4824
SF_M-Class,27,Opposition,2,851,17.641,4824
SF_M-Class,27,Conjunction,3,428,8.8723,4824
SF_M-Class,27,Opposition,3,352,7.2968,4824
SF_M-Class,27,Conjunction,4,127,2.6327,4824
SF_M-Class,27,Opposition,4,108,2.2388,4824
SF_M-Class,27,Conjunction,5,29,0.6012,4824
SF_M-Class,27,Opposition,5,24,0.4975,4824
SF_M-Class,27,Conjunction,6,2,0.0415,4824
SF_M-Class,27,Opposition,6,0,0.0,4824
SF_M-Class,27,Conjunction,7,0,0.0,4824
SF_M-Class,27,Opposition,7,0,0.0,4824
SF_M-Class,28,Conjunction,0,1776,36.8159,4824
SF_M-Class,28,Opposition,0,1705,35.3441,4824
SF_M-Class,28,Conjunction,1,1517,31.4469,4824
SF_M-Class,28,Opposition,1,1690,35.0332,4824
SF_M-Class,28,Conjunction,2,902,18.6982,4824
SF_M-Class,28,Opposition,2,917,19.0091,4824
SF_M-Class,28,Conjunction,3,458,9.4942,4824
SF_M-Class,28,Opposition,3,372,7.7114,4824
SF_M-Class,28,Conjunction,4,136,2.8192,4824
SF_M-Class,28,Opposition,4,113,2.3425,4824
SF_M-Class,28,Conjunction,5,31,0.6426,4824
SF_M-Class,28,Opposition,5,27,0.5597,4824
SF_M-Class,28,Conjunction,6,4,0.0829,4824
SF_M-Class,28,Opposition,6,0,0.0,4824
SF_M-Class,28,Conjunction,7,0,0.0,4824
SF_M-Class,28,Opposition,7,0,0.0,4824
SF_M-Class,29,Conjunction,0,1710,35.4478,4824
SF_M-Class,29,Opposition,0,1652,34.2454,4824
SF_M-Class,29,Conjunction,1,1509,31.2811,4824
SF_M-Class,29,Opposition,1,1658,34.3698,4824
SF_M-Class,29,Conjunction,2,929,19.2579,4824
SF_M-Class,29,Opposition,2,954,19.7761,4824
SF_M-Class,29,Conjunction,3,482,9.9917,4824
SF_M-Class,29,Opposition,3,408,8.4577,4824
SF_M-Class,29,Conjunction,4,155,3.2131,4824
SF_M-Class,29,Opposition,4,124,2.5705,4824
SF_M-Class,29,Conjunction,5,33,0.6841,4824
SF_M-Class,29,Opposition,5,28,0.5804,4824
SF_M-Class,29,Conjunction,6,6,0.1244,4824
SF_M-Class,29,Opposition,6,0,0.0,4824
SF_M-Class,29,Conjunction,7,0,0.0,4824
SF_M-Class,29,Opposition,7,0,0.0,4824
SF_M-Class,30,Conjunction,0,1662,34.4527,4824
SF_M-Class,30,Opposition,0,1592,33.0017,4824
SF_M-Class,30,Conjunction,1,1496,31.0116,4824
SF_M-Class,30,Opposition,1,1651,34.2247,4824
SF_M-Class,30,Conjunction,2,943,19.5481,4824
SF_M-Class,30,Opposition,2,976,20.2322,4824
SF_M-Class,30,Conjunction,3,517,10.7172,4824
SF_M-Class,30,Opposition,3,438,9.0796,4824
SF_M-Class,30,Conjunction,4,164,3.3997,4824
SF_M-Class,30,Opposition,4,136,2.8192,4824
SF_M-Class,30,Conjunction,5,35,0.7255,4824
SF_M-Class,30,Opposition,5,31,0.6426,4824
SF_M-Class,30,Conjunction,6,7,0.1451,4824
SF_M-Class,30,Opposition,6,0,0.0,4824
SF_M-Class,30,Conjunction,7,0,0.0,4824
SF_M-Class,30,Opposition,7,0,0.0,4824
SF_X-Class,1,Conjunction,0,412,96.0373,429
SF_X-Class,1,Opposition,0,412,96.0373,429
SF_X-Class,1,Conjunction,1,17,3.9627,429
SF_X-Class,1,Opposition,1,17,3.9627,429
SF_X-Class,1,Conjunction,2,0,0.0,429
SF_X-Class,1,Opposition,2,0,0.0,429
SF_X-Class,1,Conjunction,3,0,0.0,429
SF_X-Class,1,Opposition,3,0,0.0,429
SF_X-Class,1,Conjunction,4,0,0.0,429
SF_X-Class,1,Opposition,4,0,0.0,429
SF_X-Class,1,Conjunction,5,0,0.0,429
SF_X-Class,1,Opposition,5,0,0.0,429
SF_X-Class,1,Conjunction,6,0,0.0,429
SF_X-Class,1,Opposition,6,0,0.0,429
SF_X-Class,1,Conjunction,7,0,0.0,429
SF_X-Class,1,Opposition,7,0,0.0,429
SF_X-Class,2,Conjunction,0,393,91.6084,429
SF_X-Class,2,Opposition,0,404,94.1725,429
SF_X-Class,2,Conjunction,1,36,8.3916,429
SF_X-Class,2,Opposition,1,25,5.8275,429
SF_X-Class,2,Conjunction,2,0,0.0,429
SF_X-Class,2,Opposition,2,0,0.0,429
SF_X-Class,2,Conjunction,3,0,0.0,429
SF_X-Class,2,Opposition,3,0,0.0,429
SF_X-Class,2,Conjunction,4,0,0.0,429
SF_X-Class,2,Opposition,4,0,0.0,429
SF_X-Class,2,Conjunction,5,0,0.0,429
SF_X-Class,2,Opposition,5,0,0.0,429
SF_X-Class,2,Conjunction,6,0,0.0,429
SF_X-Class,2,Opposition,6,0,0.0,429
SF_X-Class,2,Conjunction,7,0,0.0,429
SF_X-Class,2,Opposition,7,0,0.0,429
SF_X-Class,3,Conjunction,0,376,87.6457,429
SF_X-Class,3,Opposition,0,388,90.4429,429
SF_X-Class,3,Conjunction,1,52,12.1212,429
SF_X-Class,3,Opposition,1,34,7.9254,429
SF_X-Class,3,Conjunction,2,1,0.2331,429
SF_X-Class,3,Opposition,2,7,1.6317,429
SF_X-Class,3,Conjunction,3,0,0.0,429
SF_X-Class,3,Opposition,3,0,0.0,429
SF_X-Class,3,Conjunction,4,0,0.0,429
SF_X-Class,3,Opposition,4,0,0.0,429
SF_X-Class,3,Conjunction,5,0,0.0,429
SF_X-Class,3,Opposition,5,0,0.0,429
SF_X-Class,3,Conjunction,6,0,0.0,429
SF_X-Class,3,Opposition,6,0,0.0,429
SF_X-Class,3,Conjunction,7,0,0.0,429
SF_X-Class,3,Opposition,7,0,0.0,429
SF_X-Class,4,Conjunction,0,363,84.6154,429
SF_X-Class,4,Opposition,0,371,86.4802,429
SF_X-Class,4,Conjunction,1,64,14.9184,429
SF_X-Class,4,Opposition,1,48,11.1888,429
SF_X-Class,4,Conjunction,2,2,0.4662,429
SF_X-Class,4,Opposition,2,10,2.331,429
SF_X-Class,4,Conjunction,3,0,0.0,429
SF_X-Class,4,Opposition,3,0,0.0,429
SF_X-Class,4,Conjunction,4,0,0.0,429
SF_X-Class,4,Opposition,4,0,0.0,429
SF_X-Class,4,Conjunction,5,0,0.0,429
SF_X-Class,4,Opposition,5,0,0.0,429
SF_X-Class,4,Conjunction,6,0,0.0,429
SF_X-Class,4,Opposition,6,0,0.0,429
SF_X-Class,4,Conjunction,7,0,0.0,429
SF_X-Class,4,Opposition,7,0,0.0,429
SF_X-Class,5,Conjunction,0,348,81.1189,429
SF_X-Class,5,Opposition,0,357,83.2168,429
SF_X-Class,5,Conjunction,1,77,17.9487,429
SF_X-Class,5,Opposition,1,61,14.2191,429
SF_X-Class,5,Conjunction,2,4,0.9324,429
SF_X-Class,5,Opposition,2,11,2.5641,429
SF_X-Class,5,Conjunction,3,0,0.0,429
SF_X-Class,5,Opposition,3,0,0.0,429
SF_X-Class,5,Conjunction,4,0,0.0,429
SF_X-Class,5,Opposition,4,0,0.0,429
SF_X-Class,5,Conjunction,5,0,0.0,429
SF_X-Class,5,Opposition,5,0,0.0,429
SF_X-Class,5,Conjunction,6,0,0.0,429
SF_X-Class,5,Opposition,6,0,0.0,429
SF_X-Class,5,Conjunction,7,0,0.0,429
SF_X-Class,5,Opposition,7,0,0.0,429
SF_X-Class,6,Conjunction,0,333,77.6224,429
SF_X-Class,6,Opposition,0,343,79.9534,429
SF_X-Class,6,Conjunction,1,88,20.5128,429
SF_X-Class,6,Opposition,1,72,16.7832,429
SF_X-Class,6,Conjunction,2,8,1.8648,429
SF_X-Class,6,Opposition,2,12,2.7972,429
SF_X-Class,6,Conjunction,3,0,0.0,429
SF_X-Class,6,Opposition,3,1,0.2331,429
SF_X-Class,6,Conjunction,4,0,0.0,429
SF_X-Class,6,Opposition,4,1,0.2331,429
SF_X-Class,6,Conjunction,5,0,0.0,429
SF_X-Class,6,Opposition,5,0,0.0,429
SF_X-Class,6,Conjunction,6,0,0.0,429
SF_X-Class,6,Opposition,6,0,0.0,429
SF_X-Class,6,Conjunction,7,0,0.0,429
SF_X-Class,6,Opposition,7,0,0.0,429
SF_X-Class,7,Conjunction,0,321,74.8252,429
SF_X-Class,7,Opposition,0,333,77.6224,429
SF_X-Class,7,Conjunction,1,97,22.6107,429
SF_X-Class,7,Opposition,1,75,17.4825,429
SF_X-Class,7,Conjunction,2,11,2.5641,429
SF_X-Class,7,Opposition,2,17,3.9627,429
SF_X-Class,7,Conjunction,3,0,0.0,429
SF_X-Class,7,Opposition,3,3,0.6993,429
SF_X-Class,7,Conjunction,4,0,0.0,429
SF_X-Class,7,Opposition,4,1,0.2331,429
SF_X-Class,7,Conjunction,5,0,0.0,429
SF_X-Class,7,Opposition,5,0,0.0,429
SF_X-Class,7,Conjunction,6,0,0.0,429
SF_X-Class,7,Opposition,6,0,0.0,429
SF_X-Class,7,Conjunction,7,0,0.0,429
SF_X-Class,7,Opposition,7,0,0.0,429
SF_X-Class,8,Conjunction,0,307,71.5618,429
SF_X-Class,8,Opposition,0,326,75.9907,429
SF_X-Class,8,Conjunction,1,107,24.9417,429
SF_X-Class,8,Opposition,1,81,18.8811,429
SF_X-Class,8,Conjunction,2,14,3.2634,429
SF_X-Class,8,Opposition,2,16,3.7296,429
SF_X-Class,8,Conjunction,3,1,0.2331,429
SF_X-Class,8,Opposition,3,5,1.1655,429
SF_X-Class,8,Conjunction,4,0,0.0,429
SF_X-Class,8,Opposition,4,1,0.2331,429
SF_X-Class,8,Conjunction,5,0,0.0,429
SF_X-Class,8,Opposition,5,0,0.0,429
SF_X-Class,8,Conjunction,6,0,0.0,429
SF_X-Class,8,Opposition,6,0,0.0,429
SF_X-Class,8,Conjunction,7,0,0.0,429
SF_X-Class,8,Opposition,7,0,0.0,429
SF_X-Class,9,Conjunction,0,300,69.9301,429
SF_X-Class,9,Opposition,0,320,74.5921,429
SF_X-Class,9,Conjunction,1,110,25.641,429
SF_X-Class,9,Opposition,1,83,19.3473,429
SF_X-Class,9,Conjunction,2,18,4.1958,429
SF_X-Class,9,Opposition,2,20,4.662,429
SF_X-Class,9,Conjunction,3,1,0.2331,429
SF_X-Class,9,Opposition,3,4,0.9324,429
SF_X-Class,9,Conjunction,4,0,0.0,429
SF_X-Class,9,Opposition,4,2,0.4662,429
SF_X-Class,9,Conjunction,5,0,0.0,429
SF_X-Class,9,Opposition,5,0,0.0,429
SF_X-Class,9,Conjunction,6,0,0.0,429
SF_X-Class,9,Opposition,6,0,0.0,429
SF_X-Class,9,Conjunction,7,0,0.0,429
SF_X-Class,9,Opposition,7,0,0.0,429
SF_X-Class,10,Conjunction,0,291,67.8322,429
SF_X-Class,10,Opposition,0,308,71.7949,429
SF_X-Class,10,Conjunction,1,115,26.8065,429
SF_X-Class,10,Opposition,1,92,21.4452,429
SF_X-Class,10,Conjunction,2,21,4.8951,429
SF_X-Class,10,Opposition,2,22,5.1282,429
SF_X-Class,10,Conjunction,3,1,0.2331,429
SF_X-Class,10,Opposition,3,5,1.1655,429
SF_X-Class,10,Conjunction,4,1,0.2331,429
SF_X-Class,10,Opposition,4,2,0.4662,429
SF_X-Class,10,Conjunction,5,0,0.0,429
SF_X-Class,10,Opposition,5,0,0.0,429
SF_X-Class,10,Conjunction,6,0,0.0,429
SF_X-Class,10,Opposition,6,0,0.0,429
SF_X-Class,10,Conjunction,7,0,0.0,429
SF_X-Class,10,Opposition,7,0,0.0,429
SF_X-Class,11,Conjunction,0,278,64.8019,429
SF_X-Class,11,Opposition,0,293,68.2984,429
SF_X-Class,11,Conjunction,1,126,29.3706,429
SF_X-Class,11,Opposition,1,101,23.5431,429
SF_X-Class,11,Conjunction,2,19,4.4289,429
SF_X-Class,11,Opposition,2,28,6.5268,429
SF_X-Class,11,Conjunction,3,5,1.1655,429
SF_X-Class,11,Opposition,3,4,0.9324,429
SF_X-Class,11,Conjunction,4,1,0.2331,429
SF_X-Class,11,Opposition,4,3,0.6993,429
SF_X-Class,11,Conjunction,5,0,0.0,429
SF_X-Class,11,Opposition,5,0,0.0,429
SF_X-Class,11,Conjunction,6,0,0.0,429
SF_X-Class,11,Opposition,6,0,0.0,429
SF_X-Class,11,Conjunction,7,0,0.0,429
SF_X-Class,11,Opposition,7,0,0.0,429
SF_X-Class,12,Conjunction,0,271,63.1702,429
SF_X-Class,12,Opposition,0,283,65.9674,429
SF_X-Class,12,Conjunction,1,126,29.3706,429
SF_X-Class,12,Opposition,1,108,25.1748,429
SF_X-Class,12,Conjunction,2,24,5.5944,429
SF_X-Class,12,Opposition,2,29,6.7599,429
SF_X-Class,12,Conjunction,3,6,1.3986,429
SF_X-Class,12,Opposition,3,6,1.3986,429
SF_X-Class,12,Conjunction,4,2,0.4662,429
SF_X-Class,12,Opposition,4,3,0.6993,429
SF_X-Class,12,Conjunction,5,0,0.0,429
SF_X-Class,12,Opposition,5,0,0.0,429
SF_X-Class,12,Conjunction,6,0,0.0,429
SF_X-Class,12,Opposition,6,0,0.0,429
SF_X-Class,12,Conjunction,7,0,0.0,429
SF_X-Class,12,Opposition,7,0,0.0,429
SF_X-Class,13,Conjunction,0,259,60.373,429
SF_X-Class,13,Opposition,0,271,63.1702,429
SF_X-Class,13,Conjunction,1,134,31.2354,429
SF_X-Class,13,Opposition,1,116,27.0396,429
SF_X-Class,13,Conjunction,2,28,6.5268,429
SF_X-Class,13,Opposition,2,31,7.2261,429
SF_X-Class,13,Conjunction,3,5,1.1655,429
SF_X-Class,13,Opposition,3,7,1.6317,429
SF_X-Class,13,Conjunction,4,3,0.6993,429
SF_X-Class,13,Opposition,4,4,0.9324,429
SF_X-Class,13,Conjunction,5,0,0.0,429
SF_X-Class,13,Opposition,5,0,0.0,429
SF_X-Class,13,Conjunction,6,0,0.0,429
SF_X-Class,13,Opposition,6,0,0.0,429
SF_X-Class,13,Conjunction,7,0,0.0,429
SF_X-Class,13,Opposition,7,0,0.0,429
SF_X-Class,14,Conjunction,0,248,57.8089,429
SF_X-Class,14,Opposition,0,268,62.4709,429
SF_X-Class,14,Conjunction,1,139,32.4009,429
SF_X-Class,14,Opposition,1,115,26.8065,429
SF_X-Class,14,Conjunction,2,32,7.4592,429
SF_X-Class,14,Opposition,2,35,8.1585,429
SF_X-Class,14,Conjunction,3,7,1.6317,429
SF_X-Class,14,Opposition,3,7,1.6317,429
SF_X-Class,14,Conjunction,4,3,0.6993,429
SF_X-Class,14,Opposition,4,4,0.9324,429
SF_X-Class,14,Conjunction,5,0,0.0,429
SF_X-Class,14,Opposition,5,0,0.0,429
SF_X-Class,14,Conjunction,6,0,0.0,429
SF_X-Class,14,Opposition,6,0,0.0,429
SF_X-Class,14,Conjunction,7,0,0.0,429
SF_X-Class,14,Opposition,7,0,0.0,429
SF_X-Class,15,Conjunction,0,240,55.9441,429
SF_X-Class,15,Opposition,0,264,61.5385,429
SF_X-Class,15,Conjunction,1,143,33.3333,429
SF_X-Class,15,Opposition,1,108,25.1748,429
SF_X-Class,15,Conjunction,2,36,8.3916,429
SF_X-Class,15,Opposition,2,43,10.0233,429
SF_X-Class,15,Conjunction,3,6,1.3986,429
SF_X-Class,15,Opposition,3,10,2.331,429
SF_X-Class,15,Conjunction,4,4,0.9324,429
SF_X-Class,15,Opposition,4,4,0.9324,429
SF_X-Class,15,Conjunction,5,0,0.0,429
SF_X-Class,15,Opposition,5,0,0.0,429
SF_X-Class,15,Conjunction,6,0,0.0,429
SF_X-Class,15,Opposition,6,0,0.0,429
SF_X-Class,15,Conjunction,7,0,0.0,429
SF_X-Class,15,Opposition,7,0,0.0,429
SF_X-Class,16,Conjunction,0,234,54.5455,429
SF_X-Class,16,Opposition,0,257,59.9068,429
SF_X-Class,16,Conjunction,1,144,33.5664,429
SF_X-Class,16,Opposition,1,112,26.1072,429
SF_X-Class,16,Conjunction,2,41,9.5571,429
SF_X-Class,16,Opposition,2,43,10.0233,429
SF_X-Class,16,Conjunction,3,6,1.3986,429
SF_X-Class,16,Opposition,3,13,3.0303,429
SF_X-Class,16,Conjunction,4,3,0.6993,429
SF_X-Class,16,Opposition,4,4,0.9324,429
SF_X-Class,16,Conjunction,5,1,0.2331,429
SF_X-Class,16,Opposition,5,0,0.0,429
SF_X-Class,16,Conjunction,6,0,0.0,429
SF_X-Class,16,Opposition,6,0,0.0,429
SF_X-Class,16,Conjunction,7,0,0.0,429
SF_X-Class,16,Opposition,7,0,0.0,429
SF_X-Class,17,Conjunction,0,224,52.2145,429
SF_X-Class,17,Opposition,0,245,57.1096,429
SF_X-Class,17,Conjunction,1,147,34.2657,429
SF_X-Class,17,Opposition,1,119,27.7389,429
SF_X-Class,17,Conjunction,2,47,10.9557,429
SF_X-Class,17,Opposition,2,46,10.7226,429
SF_X-Class,17,Conjunction,3,7,1.6317,429
SF_X-Class,17,Opposition,3,15,3.4965,429
SF_X-Class,17,Conjunction,4,3,0.6993,429
SF_X-Class,17,Opposition,4,4,0.9324,429
SF_X-Class,17,Conjunction,5,1,0.2331,429
SF_X-Class,17,Opposition,5,0,0.0,429
SF_X-Class,17,Conjunction,6,0,0.0,429
SF_X-Class,17,Opposition,6,0,0.0,429
SF_X-Class,17,Conjunction,7,0,0.0,429
SF_X-Class,17,Opposition,7,0,0.0,429
SF_X-Class,18,Conjunction,0,218,50.8159,429
SF_X-Class,18,Opposition,0,239,55.711,429
SF_X-Class,18,Conjunction,1,152,35.4312,429
SF_X-Class,18,Opposition,1,119,27.7389,429
SF_X-Class,18,Conjunction,2,44,10.2564,429
SF_X-Class,18,Opposition,2,49,11.4219,429
SF_X-Class,18,Conjunction,3,11,2.5641,429
SF_X-Class,18,Opposition,3,17,3.9627,429
SF_X-Class,18,Conjunction,4,3,0.6993,429
SF_X-Class,18,Opposition,4,5,1.1655,429
SF_X-Class,18,Conjunction,5,1,0.2331,429
SF_X-Class,18,Opposition,5,0,0.0,429
SF_X-Class,18,Conjunction,6,0,0.0,429
SF_X-Class,18,Opposition,6,0,0.0,429
SF_X-Class,18,Conjunction,7,0,0.0,429
SF_X-Class,18,Opposition,7,0,0.0,429
SF_X-Class,19,Conjunction,0,210,48.951,429
SF_X-Class,19,Opposition,0,229,53.38,429
SF_X-Class,19,Conjunction,1,154,35.8974,429
SF_X-Class,19,Opposition,1,127,29.6037,429
SF_X-Class,19,Conjunction,2,48,11.1888,429
SF_X-Class,19,Opposition,2,50,11.655,429
SF_X-Class,19,Conjunction,3,13,3.0303,429
SF_X-Class,19,Opposition,3,18,4.1958,429
SF_X-Class,19,Conjunction,4,3,0.6993,429
SF_X-Class,19,Opposition,4,5,1.1655,429
SF_X-Class,19,Conjunction,5,1,0.2331,429
SF_X-Class,19,Opposition,5,0,0.0,429
SF_X-Class,19,Conjunction,6,0,0.0,429
SF_X-Class,19,Opposition,6,0,0.0,429
SF_X-Class,19,Conjunction,7,0,0.0,429
SF_X-Class,19,Opposition,7,0,0.0,429
SF_X-Class,20,Conjunction,0,202,47.0862,429
SF_X-Class,20,Opposition,0,224,52.2145,429
SF_X-Class,20,Conjunction,1,156,36.3636,429
SF_X-Class,20,Opposition,1,130,30.303,429
SF_X-Class,20,Conjunction,2,54,12.5874,429
SF_X-Class,20,Opposition,2,51,11.8881,429
SF_X-Class,20,Conjunction,3,13,3.0303,429
SF_X-Class,20,Opposition,3,17,3.9627,429
SF_X-Class,20,Conjunction,4,3,0.6993,429
SF_X-Class,20,Opposition,4,7,1.6317,429
SF_X-Class,20,Conjunction,5,1,0.2331,429
SF_X-Class,20,Opposition,5,0,0.0,429
SF_X-Class,20,Conjunction,6,0,0.0,429
SF_X-Class,20,Opposition,6,0,0.0,429
SF_X-Class,20,Conjunction,7,0,0.0,429
SF_X-Class,20,Opposition,7,0,0.0,429
SF_X-Class,21,Conjunction,0,196,45.6876,429
SF_X-Class,21,Opposition,0,219,51.049,429
SF_X-Class,21,Conjunction,1,153,35.6643,429
SF_X-Class,21,Opposition,1,128,29.8368,429
SF_X-Class,21,Conjunction,2,62,14.4522,429
SF_X-Class,21,Opposition,2,56,13.0536,429
SF_X-Class,21,Conjunction,3,13,3.0303,429
SF_X-Class,21,Opposition,3,19,4.4289,429
SF_X-Class,21,Conjunction,4,4,0.9324,429
SF_X-Class,21,Opposition,4,7,1.6317,429
SF_X-Class,21,Conjunction,5,1,0.2331,429
SF_X-Class,21,Opposition,5,0,0.0,429
SF_X-Class,21,Conjunction,6,0,0.0,429
SF_X-Class,21,Opposition,6,0,0.0,429
SF_X-Class,21,Conjunction,7,0,0.0,429
SF_X-Class,21,Opposition,7,0,0.0,429
SF_X-Class,22,Conjunction,0,191,44.5221,429
SF_X-Class,22,Opposition,0,212,49.4172,429
SF_X-Class,22,Conjunction,1,150,34.965,429
SF_X-Class,22,Opposition,1,129,30.0699,429
SF_X-Class,22,Conjunction,2,65,15.1515,429
SF_X-Class,22,Opposition,2,60,13.986,429
SF_X-Class,22,Conjunction,3,18,4.1958,429
SF_X-Class,22,Opposition,3,20,4.662,429
SF_X-Class,22,Conjunction,4,4,0.9324,429
SF_X-Class,22,Opposition,4,8,1.8648,429
SF_X-Class,22,Conjunction,5,1,0.2331,429
SF_X-Class,22,Opposition,5,0,0.0,429
SF_X-Class,22,Conjunction,6,0,0.0,429
SF_X-Class,22,Opposition,6,0,0.0,429
SF_X-Class,22,Conjunction,7,0,0.0,429
SF_X-Class,22,Opposition,7,0,0.0,429
SF_X-Class,23,Conjunction,0,186,43.3566,429
SF_X-Class,23,Opposition,0,208,48.4848,429
SF_X-Class,23,Conjunction,1,150,34.965,429
SF_X-Class,23,Opposition,1,130,30.303,429
SF_X-Class,23,Conjunction,2,67,15.6177,429
SF_X-Class,23,Opposition,2,59,13.7529,429
SF_X-Class,23,Conjunction,3,21,4.8951,429
SF_X-Class,23,Opposition,3,22,5.1282,429
SF_X-Class,23,Conjunction,4,4,0.9324,429
SF_X-Class,23,Opposition,4,10,2.331,429
SF_X-Class,23,Conjunction,5,1,0.2331,429
SF_X-Class,23,Opposition,5,0,0.0,429
SF_X-Class,23,Conjunction,6,0,0.0,429
SF_X-Class,23,Opposition,6,0,0.0,429
SF_X-Class,23,Conjunction,7,0,0.0,429
SF_X-Class,23,Opposition,7,0,0.0,429
SF_X-Class,24,Conjunction,0,179,41.7249,429
SF_X-Class,24,Opposition,0,198,46.1538,429
SF_X-Class,24,Conjunction,1,150,34.965,429
SF_X-Class,24,Opposition,1,131,30.5361,429
SF_X-Class,24,Conjunction,2,71,16.5501,429
SF_X-Class,24,Opposition,2,65,15.1515,429
